date,n_pos,cash_pct,top1,top3,effN
2018-09-28,5,0.5720489607111212,0.1,0.29541174420342176,26.38650209445062
2018-12-31,5,0.570067096247227,0.09916141851843617,0.2929344760221671,26.27099111814774
2019-03-29,5,0.5957842186169793,0.1,0.2927671238558436,28.501283738986423
2019-06-28,5,0.5824950777372471,0.10000000000000002,0.2930999233261158,27.284919044062676
2019-09-30,5,0.5912118783016308,0.1,0.2843101437713237,28.73015945024902
2019-12-31,6,0.48812866446624054,0.10000000000000002,0.29880481778094614,21.97324753631808
2020-03-31,6,0.5308268450115926,0.09999999999999999,0.2660960563990816,26.442006305599275
2020-06-30,6,0.510758940124005,0.10000000000000002,0.2883826668342787,23.666591807295696
2020-09-30,6,0.513458683870028,0.10000000000000002,0.29189267715423967,23.71532488635673
2020-12-31,6,0.5181301395837692,0.10000000000000002,0.2892791995166636,24.152751384763512
2021-03-31,6,0.515817489265139,0.1,0.2919516569066068,24.093764600462446
2021-06-30,6,0.5242555008420761,0.1,0.30000000000000004,24.323770766180306
2021-09-30,6,0.5429580974473576,0.1,0.2978704802085617,25.997612309927188
2021-12-31,6,0.5491130591670393,0.10000000000000002,0.30000000000000004,26.325850016403283
2022-03-31,6,0.5744418665081146,0.1,0.28555551453713457,29.119717928970072
2022-06-30,6,0.6032049498159231,0.1,0.26414901664110224,33.44376401447182
2022-09-30,6,0.6051712205316202,0.09949653002504372,0.25168007374155266,34.4146119153758
2022-12-30,6,0.556592738777041,0.1,0.27475588503838405,27.76699252391478
2023-03-31,7,0.45156076901929787,0.09999999999999999,0.2964900354408142,21.276963878504137
2023-06-30,7,0.44787182665314623,0.1,0.29253064938475976,21.237296583419468
2023-09-29,7,0.46971192551833074,0.1,0.2866665699864427,22.756441340725317
2023-12-29,7,0.4506955156842844,0.1,0.29023009458120713,21.30111760855774
2024-03-29,7,0.45206423363045156,0.0998083481606336,0.28357693782432436,22.01849794859307
2024-06-28,7,0.44759923119067785,0.1,0.2965691278561443,21.286980625700334
2024-09-30,7,0.429774332786287,0.1,0.2971484463864298,20.149476871391936
2024-12-31,7,0.44075561783526573,0.09999999999999999,0.2946740522583765,20.94278473959292
2025-03-31,7,0.45375675103329927,0.1,0.30000000000000004,21.60433590911789
2025-06-30,7,0.4320108812731143,0.10000000000000003,0.291551254793491,20.53609741293244
2025-09-30,7,0.42450617602275875,0.1,0.29745431642147796,20.248700680702488
2025-12-31,7,0.43460856471255127,0.09999999999999999,0.294389070955792,20.980760913621513
2026-03-31,7,0.4464092580130596,0.1,0.2950236813017925,21.427932085573286
2026-06-29,7,0.4498809604375361,0.09999999999999999,0.29095992952792077,21.761654701663502
