date,n_pos,cash_pct,top1,top3,top5,hhi,effN
2014-06-30,8,0.022775428316514794,0.3377074800118245,0.5853172929029169,0.7920022374937279,0.1787641865581644,5.593961627625177
2014-09-30,7,0.09850553495392685,0.3259960566651198,0.5901812499934063,0.7886304320742756,0.16879495592170862,5.92434764735402
2014-12-31,7,0.09061566751701522,0.36248683058651393,0.6209530236286315,0.8010082434990887,0.18840866544569587,5.307611503082512
2015-03-31,7,0.024061987237285,0.3725064677453085,0.6385872616952913,0.8418764799903318,0.20479276648874037,4.882984966439137
2015-06-30,7,0.02394593967508455,0.3606273281105858,0.6377796847480481,0.8392548630616911,0.19870819550145427,5.032505063399267
2015-09-30,7,0.023781047076197343,0.3867973957456194,0.6494801425138741,0.8457860264476004,0.21192128227529727,4.718733245021355
2015-12-31,7,0.02373737727980242,0.3937765993976553,0.6475998735771107,0.8421049954625949,0.21528108174536464,4.645089999978745
2016-03-31,7,0.022483981796634456,0.398546036836423,0.6397266160243307,0.8287297770553094,0.21687907431583994,4.610864386776683
2016-06-30,6,0.09905960569326813,0.4031011470643083,0.6260571722350003,0.8198789609735065,0.21271248764849146,4.701181444751403
2016-09-30,6,0.09690134728528996,0.37976739573570373,0.6344026788620253,0.8255174314071995,0.20127227532358824,4.968394173476134
2016-12-30,6,0.09522074347381203,0.3817047579531216,0.6348004128388612,0.8265106577246195,0.20243286099366142,4.939909435115438
2017-03-31,6,0.09158517165005504,0.33444740150168273,0.6156239324009738,0.8291074938652329,0.18120302408641878,5.518671694590942
2017-06-30,6,0.08707968899005807,0.27891390427440077,0.5856323847024123,0.8330494446003744,0.16223817137526764,6.163777559394045
2017-09-29,6,0.08525459237221171,0.28346085028751566,0.5993535150881877,0.8433869013122235,0.16539812537713935,6.04601773883355
2017-12-29,6,0.0778708706870158,0.30796303362335764,0.6248020336634554,0.843229042262604,0.1752565346303895,5.705921334739206
2018-03-30,6,0.07822710623191911,0.30784406180519736,0.6245606610770752,0.8429032872812245,0.17512115110178808,5.710332496722548
2018-06-29,6,0.07440876494391577,0.27480791295419826,0.629473075702969,0.8538451310690588,0.16907460131995303,5.9145489162362255
2018-09-28,6,0.0697558644495968,0.29638239284975015,0.6535799074397007,0.8612058261798786,0.17872011732912374,5.59534099990792
2018-12-31,6,0.07762873830174219,0.3547076511777411,0.661837938250655,0.8674479471997971,0.19722155660215498,5.070439647818262
2019-03-29,6,0.06619461812796013,0.3676641849249337,0.7005528386656527,0.8846402839654813,0.21022806220201293,4.756738893588227
2019-06-28,6,0.06155588358144225,0.3652419964555668,0.6975751503865376,0.8912993335264423,0.21022083639635555,4.756902394368631
2019-09-30,6,0.056405095234823906,0.3285289585456337,0.6594541558530097,0.8999894812316468,0.19575791110240195,5.108350382207005
2019-12-31,7,0.007147652678924391,0.31806467693431484,0.6475372268507528,0.8603433377580056,0.18770426960575307,5.327529320991803
2020-03-31,7,0.00941152855400721,0.2959427442665808,0.6838315915547106,0.8531165246851204,0.18707985219326184,5.3453110437940445
2020-06-30,7,0.007340567160406288,0.30627534779849264,0.7102457164550463,0.8738321075669832,0.19745661265301015,5.064403701471861
2020-09-30,7,0.006766943542655648,0.2932798228517644,0.7167576727270011,0.876942208867072,0.20082928177069165,4.9793535642965026
2020-12-31,8,0.057430528526454465,0.24658073343723227,0.5240909136253906,0.7372838558832002,0.13709217349959807,7.294362431294678
2021-03-31,8,0.04351104913379028,0.2735845156862924,0.5417020898472843,0.7415916011708192,0.1480406334225651,6.754902197328581
2021-06-30,8,0.04028422233954924,0.2678242272237575,0.5513482122148649,0.7508546634822533,0.1473781213979098,6.785267653806467
2021-09-30,8,0.03814758846313214,0.2871667769166724,0.5652084322995315,0.7688283553405318,0.1556715876085908,6.423779800552472
2021-12-31,8,0.03401069564495743,0.3145353979302316,0.5863483152584125,0.7773255280478099,0.16812456018130975,5.947970950357133
2022-03-31,8,0.0351247248166056,0.3152455244375732,0.6014790946319755,0.7723573287019243,0.16816395502603151,5.946577551920693
2022-06-30,8,0.039425910549869055,0.37010439806105594,0.6461151870977193,0.7988644900401298,0.19628951805756467,5.094515539575251
2022-09-30,8,0.04058224689200921,0.37780975513861587,0.6386702664666667,0.7938058545447172,0.19901696405646244,5.024697290208353
2022-12-30,8,0.035030523868023196,0.3736398297947194,0.6262519111892549,0.8095526930840548,0.1978950859508408,5.053182574975159
2023-03-31,8,0.031065756079633886,0.32864121516495054,0.612699699182071,0.8190096677801163,0.1787145201019923,5.595516242492779
2023-06-30,8,0.04670117977353041,0.31606251354926396,0.6021572446359904,0.7983283716474282,0.17011479077618558,5.878383622242859
2023-09-29,8,0.04914027288758675,0.33711624233615606,0.617678771231518,0.8042999415259579,0.1801063981944514,5.552273600632181
2023-12-29,8,0.04692487721499482,0.32608155056768723,0.625154685949942,0.7924106937944654,0.17693090841100728,5.651923731025097
2024-03-29,8,0.047146782393411926,0.32600562876160144,0.6250091307268462,0.7922261962326445,0.17684852809664747,5.654556533563579
2024-06-28,8,0.04181726878243791,0.3298439279009765,0.6369093484508518,0.80243607073673,0.1808340363330851,5.529932419127459
2024-09-30,8,0.03980093890475431,0.33198565684922987,0.6313087933223193,0.8021029836109536,0.1834791380646206,5.450210909797298
2024-12-31,8,0.04030406054336181,0.3400400114751379,0.6347683007566696,0.8092303157769201,0.18609607152005514,5.373568565052875
2025-03-31,8,0.03569041019855572,0.3567821641155871,0.6448451192747645,0.8228411216355256,0.1932900006069034,5.173573370894204
2025-06-30,8,0.034979565058316536,0.33877323193843134,0.6498962514814592,0.8208580523757236,0.1885481740968936,5.303684349051861
2025-09-30,8,0.034741089963153955,0.3869321270307331,0.64727190618682,0.8208821305018322,0.20653208803490605,4.841862635073876
2025-12-31,8,0.03842933133632713,0.3366777138869592,0.6196077321918388,0.8086082376297908,0.1799080989458185,5.558393456767958
2026-03-31,8,0.03948681566882546,0.3428413129486917,0.6274157070013995,0.8054670179525757,0.1830177872728555,5.463949788165296
2026-06-29,8,0.039228525995924905,0.33891671180267324,0.6202335025536638,0.8075001647948815,0.1812965809555374,5.515823821549331
